8207,Tamarack Road,Salt Lake City,UT,84100,NULL,6/30/2008
8209,Valley Road,Olympia,WA,98507,NULL,7/2/2008
8211,Apple Lane,Juneau,AK,99801,NULL,7/4/2008
8213,Cannery Row,Phoenix,AZ,85011,NULL,7/6/2008
8215,Elm Street,Denver,CO,80201,NULL,7/8/2008
8217,Goshen Road,Tallahassee,FL,32301,NULL,7/10/2008
8219,Island Drive,Honolulu,HI,96800-3017,NULL,7/12/2008
8221,King Street,Baton Rouge,LA,70800,NULL,7/14/2008
8223,Maple Street,Annapolis,MD,21400,NULL,7/16/2008
8225,Oak Drive,Carson City,NV,89701,NULL,7/18/2008
8227,Queen Ann Drive,Salem,OR,97301,NULL,7/20/2008
8229,Stoney Way,Austin,TX,73301,NULL,7/22/2008
8231,University Lane,Richmond,VA,23173-1823,NULL,7/24/2008
8233,Willow Road,Charleston,WV,25300,NULL,7/26/2008
8235,Bowery Estates,Montgomery,AL,36100,NULL,7/28/2008
8237,Dogwood Drive,Sacramento,CA,94203,NULL,7/30/2008
8239,Fir Street,Washington,DC,20510-0001,NULL,8/1/2008
8241,The Highlands,Atlanta,GA,30026,NULL,8/3/2008
8243,James Road,Springfield,IL,62700,NULL,8/5/2008
8245,Larch Mont Road,Boston,MA,02138-7190,NULL,8/7/2008
8247,New Pike Road,Trenton,NJ,8600,NULL,8/9/2008
8249,Pine Place,Albany,NY,12200-2837,NULL,8/11/2008
8251,Race Track Road,Harrisburg,PA,17100,NULL,8/13/2008
8253,Tamarack Road,Salt Lake City,UT,84100,NULL,8/15/2008
8255,Valley Road,Olympia,WA,98507,NULL,8/17/2008
8257,Apple Lane,Juneau,AK,99801,NULL,8/19/2008
8259,Cannery Row,Phoenix,AZ,85011,NULL,8/21/2008
8261,Elm Street,Denver,CO,80201,NULL,8/23/2008
8263,Goshen Road,Tallahassee,FL,32301,NULL,8/25/2008
8265,Island Drive,Honolulu,HI,96800-3017,NULL,8/27/2008
8267,King Street,Baton Rouge,LA,70800,NULL,8/29/2008
8269,Maple Street,Annapolis,MD,21400,NULL,8/31/2008
8271,Oak Drive,Carson City,NV,89701,NULL,9/2/2008
8273,Queen Ann Drive,Salem,OR,97301,NULL,9/4/2008
8275,Stoney Way,Austin,TX,73301,NULL,9/6/2008
8277,University Lane,Richmond,VA,23173-1823,NULL,9/8/2008
8279,Willow Road,Charleston,WV,25300,NULL,9/10/2008
8281,Bowery Estates,Montgomery,AL,36100,NULL,9/12/2008
8283,Dogwood Drive,Sacramento,CA,94203,NULL,9/14/2008
8285,Fir Street,Washington,DC,20510-0001,NULL,9/16/2008
8287,The Highlands,Atlanta,GA,30026,NULL,9/18/2008
8289,James Road,Springfield,IL,62700,NULL,9/20/2008
8291,Larch Mont Road,Boston,MA,02138-7190,NULL,9/22/2008
8293,New Pike Road,Trenton,NJ,8600,NULL,9/24/2008
8295,Pine Place,Albany,NY,12200-2837,NULL,9/26/2008
8297,Race Track Road,Harrisburg,PA,17100,NULL,9/28/2008
8299,Tamarack Road,Salt Lake City,UT,84100,NULL,9/30/2008
8301,Valley Road,Olympia,WA,98507,NULL,10/2/2008
8303,Apple Lane,Juneau,AK,99801,NULL,10/4/2008
8305,Cannery Row,Phoenix,AZ,85011,NULL,10/6/2008
8307,Elm Street,Denver,CO,80201,NULL,10/8/2008
8309,Goshen Road,Tallahassee,FL,32301,NULL,10/10/2008
8311,Island Drive,Honolulu,HI,96800-3017,NULL,10/12/2008
8313,King Street,Baton Rouge,LA,70800,NULL,10/14/2008
8315,Maple Street,Annapolis,MD,21400,NULL,10/16/2008
8317,Oak Drive,Carson City,NV,89701,NULL,10/18/2008
8319,Queen Ann Drive,Salem,OR,97301,NULL,10/20/2008
8321,Stoney Way,Austin,TX,73301,NULL,10/22/2008
8323,University Lane,Richmond,VA,23173-1823,NULL,10/24/2008
8325,Willow Road,Charleston,WV,25300,NULL,10/26/2008
8327,Bowery Estates,Montgomery,AL,36100,NULL,10/28/2008
8329,Dogwood Drive,Sacramento,CA,94203,NULL,10/30/2008
8331,Fir Street,Washington,DC,20510-0001,NULL,11/1/2008
8333,The Highlands,Atlanta,GA,30026,NULL,11/3/2008
8335,James Road,Springfield,IL,62700,NULL,11/5/2008
8337,Larch Mont Road,Boston,MA,02138-7190,NULL,11/7/2008
8339,New Pike Road,Trenton,NJ,8600,NULL,11/9/2008
8341,Pine Place,Albany,NY,12200-2837,NULL,11/11/2008
8343,Race Track Road,Harrisburg,PA,17100,NULL,11/13/2008
8345,Tamarack Road,Salt Lake City,UT,84100,NULL,11/15/2008
8347,Valley Road,Olympia,WA,98507,NULL,11/17/2008
8349,Apple Lane,Juneau,AK,99801,NULL,11/19/2008
8351,Cannery Row,Phoenix,AZ,85011,NULL,11/21/2008
8353,Elm Street,Denver,CO,80201,NULL,11/23/2008
8355,Goshen Road,Tallahassee,FL,32301,NULL,11/25/2008
8357,Island Drive,Honolulu,HI,96800-3017,NULL,11/27/2008
8359,King Street,Baton Rouge,LA,70800,NULL,11/29/2008
8361,Maple Street,Annapolis,MD,21400,NULL,12/1/2008
8363,Oak Drive,Carson City,NV,89701,NULL,12/3/2008
8365,Queen Ann Drive,Salem,OR,97301,NULL,12/5/2008
8367,Stoney Way,Austin,TX,73301,NULL,12/7/2008
8369,University Lane,Richmond,VA,23173-1823,NULL,12/9/2008
8371,Willow Road,Charleston,WV,25300,NULL,12/11/2008
8373,Bowery Estates,Montgomery,AL,36100,NULL,12/13/2008
8375,Dogwood Drive,Sacramento,CA,94203,NULL,12/15/2008
8377,Fir Street,Washington,DC,20510-0001,NULL,12/17/2008
8379,The Highlands,Atlanta,GA,30026,NULL,12/19/2008
8381,James Road,Springfield,IL,62700,NULL,12/21/2008
8383,Larch Mont Road,Boston,MA,02138-7190,NULL,12/23/2008
8385,New Pike Road,Trenton,NJ,8600,NULL,12/25/2008
8387,Pine Place,Albany,NY,12200-2837,NULL,12/27/2008
8389,Race Track Road,Harrisburg,PA,17100,NULL,12/29/2008
8391,Tamarack Road,Salt Lake City,UT,84100,NULL,12/31/2008
8393,Valley Road,Olympia,WA,98507,NULL,1/2/2009
8395,Apple Lane,Juneau,AK,99801,NULL,1/5/2008
8397,Cannery Row,Phoenix,AZ,85011,NULL,1/7/2008
8399,Elm Street,Denver,CO,80201,NULL,1/9/2008
8401,Goshen Road,Tallahassee,FL,32301,NULL,1/11/2008
8403,Island Drive,Honolulu,HI,96800-3017,NULL,1/13/2008
8405,King Street,Baton Rouge,LA,70800,NULL,1/15/2008
8407,Maple Street,Annapolis,MD,21400,NULL,1/17/2008
8409,Oak Drive,Carson City,NV,89701,NULL,1/19/2008
8411,Queen Ann Drive,Salem,OR,97301,NULL,1/21/2008
8413,Stoney Way,Austin,TX,73301,NULL,1/23/2008
8415,University Lane,Richmond,VA,23173-1823,NULL,1/25/2008
8417,Willow Road,Charleston,WV,25300,NULL,1/27/2008
8419,Bowery Estates,Montgomery,AL,36100,NULL,1/29/2008
8421,Dogwood Drive,Sacramento,CA,94203,NULL,1/31/2008
8423,Fir Street,Washington,DC,20510-0001,NULL,2/2/2008
8425,The Highlands,Atlanta,GA,30026,NULL,2/4/2008
8427,James Road,Springfield,IL,62700,NULL,2/6/2008
8429,Larch Mont Road,Boston,MA,02138-7190,NULL,2/8/2008
8431,New Pike Road,Trenton,NJ,8600,NULL,2/10/2008
8433,Pine Place,Albany,NY,12200-2837,NULL,2/12/2008
8435,Race Track Road,Harrisburg,PA,17100,NULL,2/14/2008
8437,Tamarack Road,Salt Lake City,UT,84100,NULL,2/16/2008
8439,Valley Road,Olympia,WA,98507,NULL,2/18/2008
8441,Apple Lane,Juneau,AK,99801,NULL,2/20/2008
8443,Cannery Row,Phoenix,AZ,85011,NULL,2/22/2008
8445,Elm Street,Denver,CO,80201,NULL,2/24/2008
8447,Goshen Road,Tallahassee,FL,32301,NULL,2/26/2008
8449,Island Drive,Honolulu,HI,96800-3017,NULL,2/28/2008
8451,King Street,Baton Rouge,LA,70800,NULL,3/1/2008
8453,Maple Street,Annapolis,MD,21400,NULL,3/3/2008
8455,Oak Drive,Carson City,NV,89701,NULL,3/5/2008
8457,Queen Ann Drive,Salem,OR,97301,NULL,3/7/2008
8459,Stoney Way,Austin,TX,73301,NULL,3/9/2008
8461,University Lane,Richmond,VA,23173-1823,NULL,3/11/2008
8463,Willow Road,Charleston,WV,25300,NULL,3/13/2008
8465,Bowery Estates,Montgomery,AL,36100,NULL,3/15/2008
8467,Dogwood Drive,Sacramento,CA,94203,NULL,3/17/2008
8469,Fir Street,Washington,DC,20510-0001,NULL,3/19/2008
8471,The Highlands,Atlanta,GA,30026,NULL,3/21/2008
8473,James Road,Springfield,IL,62700,NULL,3/23/2008
8475,Larch Mont Road,Boston,MA,02138-7190,NULL,3/25/2008
8477,New Pike Road,Trenton,NJ,8600,NULL,3/27/2008
8479,Pine Place,Albany,NY,12200-2837,NULL,3/29/2008
8481,Race Track Road,Harrisburg,PA,17100,NULL,3/31/2008
8483,Tamarack Road,Salt Lake City,UT,84100,NULL,4/2/2008
8485,Valley Road,Olympia,WA,98507,NULL,4/4/2008
8487,Apple Lane,Juneau,AK,99801,NULL,4/6/2008
8489,Cannery Row,Phoenix,AZ,85011,NULL,4/8/2008
8491,Elm Street,Denver,CO,80201,NULL,4/10/2008
8493,Goshen Road,Tallahassee,FL,32301,NULL,4/12/2008
8495,Island Drive,Honolulu,HI,96800-3017,NULL,4/14/2008
8497,King Street,Baton Rouge,LA,70800,NULL,4/16/2008
8499,Maple Street,Annapolis,MD,21400,NULL,4/18/2008
8501,Oak Drive,Carson City,NV,89701,NULL,4/20/2008
8503,Queen Ann Drive,Salem,OR,97301,NULL,4/22/2008
8505,Stoney Way,Austin,TX,73301,NULL,4/24/2008
8507,University Lane,Richmond,VA,23173-1823,NULL,4/26/2008
8509,Willow Road,Charleston,WV,25300,NULL,4/28/2008
8511,Bowery Estates,Montgomery,AL,36100,NULL,4/30/2008
8513,Dogwood Drive,Sacramento,CA,94203,NULL,5/2/2008
8515,Fir Street,Washington,DC,20510-0001,NULL,5/4/2008
8517,The Highlands,Atlanta,GA,30026,NULL,5/6/2008
8519,James Road,Springfield,IL,62700,NULL,5/8/2008
8521,Larch Mont Road,Boston,MA,02138-7190,NULL,5/10/2008
8523,New Pike Road,Trenton,NJ,8600,NULL,5/12/2008
8525,Pine Place,Albany,NY,12200-2837,NULL,5/14/2008
8527,Race Track Road,Harrisburg,PA,17100,NULL,5/16/2008
8529,Tamarack Road,Salt Lake City,UT,84100,NULL,5/18/2008
8531,Valley Road,Olympia,WA,98507,NULL,5/20/2008
8533,Apple Lane,Juneau,AK,99801,NULL,5/22/2008
8535,Cannery Row,Phoenix,AZ,85011,NULL,5/24/2008
8537,Elm Street,Denver,CO,80201,NULL,5/26/2008
8539,Goshen Road,Tallahassee,FL,32301,NULL,5/28/2008
8541,Island Drive,Honolulu,HI,96800-3017,NULL,5/30/2008
8543,King Street,Baton Rouge,LA,70800,NULL,6/1/2008
8545,Maple Street,Annapolis,MD,21400,NULL,6/3/2008
8547,Oak Drive,Carson City,NV,89701,NULL,6/5/2008
8549,Queen Ann Drive,Salem,OR,97301,NULL,6/7/2008
8551,Stoney Way,Austin,TX,73301,NULL,6/9/2008
8553,University Lane,Richmond,VA,23173-1823,NULL,6/11/2008
8555,Willow Road,Charleston,WV,25300,NULL,6/13/2008
8557,Bowery Estates,Montgomery,AL,36100,NULL,6/15/2008
8559,Dogwood Drive,Sacramento,CA,94203,NULL,6/17/2008
8561,Fir Street,Washington,DC,20510-0001,NULL,6/19/2008
8563,The Highlands,Atlanta,GA,30026,NULL,6/21/2008
8565,James Road,Springfield,IL,62700,NULL,6/23/2008
8567,Larch Mont Road,Boston,MA,02138-7190,NULL,6/25/2008
8569,New Pike Road,Trenton,NJ,8600,NULL,6/27/2008
8571,Pine Place,Albany,NY,12200-2837,NULL,6/29/2008
8573,Race Track Road,Harrisburg,PA,17100,NULL,7/1/2008
8575,Tamarack Road,Salt Lake City,UT,84100,NULL,7/3/2008
8577,Valley Road,Olympia,WA,98507,NULL,7/5/2008
8579,Apple Lane,Juneau,AK,99801,NULL,7/7/2008
8581,Cannery Row,Phoenix,AZ,85011,NULL,7/9/2008
8583,Elm Street,Denver,CO,80201,NULL,7/11/2008
8585,Goshen Road,Tallahassee,FL,32301,NULL,7/13/2008
8587,Island Drive,Honolulu,HI,96800-3017,NULL,7/15/2008
8589,King Street,Baton Rouge,LA,70800,NULL,7/17/2008
8591,Maple Street,Annapolis,MD,21400,NULL,7/19/2008
8593,Oak Drive,Carson City,NV,89701,NULL,7/21/2008
8595,Queen Ann Drive,Salem,OR,97301,NULL,7/23/2008
8597,Stoney Way,Austin,TX,73301,NULL,7/25/2008
8599,University Lane,Richmond,VA,23173-1823,NULL,7/27/2008
8601,Willow Road,Charleston,WV,25300,NULL,7/29/2008
8603,Bowery Estates,Montgomery,AL,36100,NULL,7/31/2008
8605,Dogwood Drive,Sacramento,CA,94203,NULL,8/2/2008
8607,Fir Street,Washington,DC,20510-0001,NULL,8/4/2008
8609,The Highlands,Atlanta,GA,30026,NULL,8/6/2008
8611,James Road,Springfield,IL,62700,NULL,8/8/2008
8613,Larch Mont Road,Boston,MA,02138-7190,NULL,8/10/2008
8615,New Pike Road,Trenton,NJ,8600,NULL,8/12/2008
8617,Pine Place,Albany,NY,12200-2837,NULL,8/14/2008
8619,Race Track Road,Harrisburg,PA,17100,NULL,8/16/2008
8621,Tamarack Road,Salt Lake City,UT,84100,NULL,8/18/2008
8623,Valley Road,Olympia,WA,98507,NULL,8/20/2008
8625,Apple Lane,Juneau,AK,99801,NULL,8/22/2008
8627,Cannery Row,Phoenix,AZ,85011,NULL,8/24/2008
8629,Elm Street,Denver,CO,80201,NULL,8/26/2008
8631,Goshen Road,Tallahassee,FL,32301,NULL,8/28/2008
8633,Island Drive,Honolulu,HI,96800-3017,NULL,8/30/2008
8635,King Street,Baton Rouge,LA,70800,NULL,9/1/2008
8637,Maple Street,Annapolis,MD,21400,NULL,9/3/2008
8639,Oak Drive,Carson City,NV,89701,NULL,9/5/2008
8641,Queen Ann Drive,Salem,OR,97301,NULL,9/7/2008
8643,Stoney Way,Austin,TX,73301,NULL,9/9/2008
8645,University Lane,Richmond,VA,23173-1823,NULL,9/11/2008
8647,Willow Road,Charleston,WV,25300,NULL,9/13/2008
8649,Bowery Estates,Montgomery,AL,36100,NULL,9/15/2008
8651,Dogwood Drive,Sacramento,CA,94203,NULL,9/17/2008
8653,Fir Street,Washington,DC,20510-0001,NULL,9/19/2008
8655,The Highlands,Atlanta,GA,30026,NULL,9/21/2008
8657,James Road,Springfield,IL,62700,NULL,9/23/2008
8659,Larch Mont Road,Boston,MA,02138-7190,NULL,9/25/2008
8661,New Pike Road,Trenton,NJ,8600,NULL,9/27/2008
8663,Pine Place,Albany,NY,12200-2837,NULL,9/29/2008
8665,Race Track Road,Harrisburg,PA,17100,NULL,10/1/2008
8667,Tamarack Road,Salt Lake City,UT,84100,NULL,10/3/2008
8669,Valley Road,Olympia,WA,98507,NULL,10/5/2008
8671,Apple Lane,Juneau,AK,99801,NULL,10/7/2008
8673,Cannery Row,Phoenix,AZ,85011,NULL,10/9/2008
8675,Elm Street,Denver,CO,80201,NULL,10/11/2008
8677,Goshen Road,Tallahassee,FL,32301,NULL,10/13/2008
8679,Island Drive,Honolulu,HI,96800-3017,NULL,10/15/2008
8681,King Street,Baton Rouge,LA,70800,NULL,10/17/2008
8683,Maple Street,Annapolis,MD,21400,NULL,10/19/2008
8685,Oak Drive,Carson City,NV,89701,NULL,10/21/2008
8687,Queen Ann Drive,Salem,OR,97301,NULL,10/23/2008
8689,Stoney Way,Austin,TX,73301,NULL,10/25/2008
8691,University Lane,Richmond,VA,23173-1823,NULL,10/27/2008
8693,Willow Road,Charleston,WV,25300,NULL,10/29/2008
8695,Bowery Estates,Montgomery,AL,36100,NULL,10/31/2008
8697,Dogwood Drive,Sacramento,CA,94203,NULL,11/2/2008
8699,Fir Street,Washington,DC,20510-0001,NULL,11/4/2008
8701,The Highlands,Atlanta,GA,30026,NULL,11/6/2008
8703,James Road,Springfield,IL,62700,NULL,11/8/2008
8705,Larch Mont Road,Boston,MA,02138-7190,NULL,11/10/2008
8707,New Pike Road,Trenton,NJ,8600,NULL,11/12/2008
8709,Pine Place,Albany,NY,12200-2837,NULL,11/14/2008
8711,Race Track Road,Harrisburg,PA,17100,NULL,11/16/2008
8713,Tamarack Road,Salt Lake City,UT,84100,NULL,11/18/2008
8715,Valley Road,Olympia,WA,98507,NULL,11/20/2008
8717,Apple Lane,Juneau,AK,99801,NULL,11/22/2008
8719,Cannery Row,Phoenix,AZ,85011,NULL,11/24/2008
8721,Elm Street,Denver,CO,80201,NULL,11/26/2008
8723,Goshen Road,Tallahassee,FL,32301,NULL,11/28/2008
8725,Island Drive,Honolulu,HI,96800-3017,NULL,11/30/2008
8727,King Street,Baton Rouge,LA,70800,NULL,12/2/2008
8729,Maple Street,Annapolis,MD,21400,NULL,12/4/2008
8731,Oak Drive,Carson City,NV,89701,NULL,12/6/2008
8733,Queen Ann Drive,Salem,OR,97301,NULL,12/8/2008
8735,Stoney Way,Austin,TX,73301,NULL,12/10/2008
8737,University Lane,Richmond,VA,23173-1823,NULL,12/12/2008
8739,Willow Road,Charleston,WV,25300,NULL,12/14/2008
8741,Bowery Estates,Montgomery,AL,36100,NULL,12/16/2008
8743,Dogwood Drive,Sacramento,CA,94203,NULL,12/18/2008
8745,Fir Street,Washington,DC,20510-0001,NULL,12/20/2008
8747,The Highlands,Atlanta,GA,30026,NULL,12/22/2008
8749,James Road,Springfield,IL,62700,NULL,12/24/2008
8751,Larch Mont Road,Boston,MA,02138-7190,NULL,12/26/2008
8753,New Pike Road,Trenton,NJ,8600,NULL,12/28/2008
8755,Pine Place,Albany,NY,12200-2837,NULL,12/30/2008
8757,Race Track Road,Harrisburg,PA,17100,NULL,1/1/2009
8759,Tamarack Road,Salt Lake City,UT,84100,NULL,1/3/2009
8761,Valley Road,Olympia,WA,98507,NULL,1/6/2008
8763,Apple Lane,Juneau,AK,99801,NULL,1/8/2008
8765,Cannery Row,Phoenix,AZ,85011,NULL,1/10/2008
8767,Elm Street,Denver,CO,80201,NULL,1/12/2008
8769,Goshen Road,Tallahassee,FL,32301,NULL,1/14/2008
8771,Island Drive,Honolulu,HI,96800-3017,NULL,1/16/2008
8773,King Street,Baton Rouge,LA,70800,NULL,1/18/2008
8775,Maple Street,Annapolis,MD,21400,NULL,1/20/2008
8777,Oak Drive,Carson City,NV,89701,NULL,1/22/2008
8779,Queen Ann Drive,Salem,OR,97301,NULL,1/24/2008
8781,Stoney Way,Austin,TX,73301,NULL,1/26/2008
8783,University Lane,Richmond,VA,23173-1823,NULL,1/28/2008
8785,Willow Road,Charleston,WV,25300,NULL,1/30/2008
8787,Bowery Estates,Montgomery,AL,36100,NULL,2/1/2008
8789,Dogwood Drive,Sacramento,CA,94203,NULL,2/3/2008
8791,Fir Street,Washington,DC,20510-0001,NULL,2/5/2008
8793,The Highlands,Atlanta,GA,30026,NULL,2/7/2008
8795,James Road,Springfield,IL,62700,NULL,2/9/2008
8797,Larch Mont Road,Boston,MA,02138-7190,NULL,2/11/2008
8799,New Pike Road,Trenton,NJ,8600,NULL,2/13/2008
8801,Pine Place,Albany,NY,12200-2837,NULL,2/15/2008
8803,Race Track Road,Harrisburg,PA,17100,NULL,2/17/2008
8805,Tamarack Road,Salt Lake City,UT,84100,NULL,2/19/2008
8807,Valley Road,Olympia,WA,98507,NULL,2/21/2008
8809,Apple Lane,Juneau,AK,99801,NULL,2/23/2008
8811,Cannery Row,Phoenix,AZ,85011,NULL,2/25/2008
8813,Elm Street,Denver,CO,80201,NULL,2/27/2008
8815,Goshen Road,Tallahassee,FL,32301,NULL,2/29/2008
8817,Island Drive,Honolulu,HI,96800-3017,NULL,3/2/2008
8819,King Street,Baton Rouge,LA,70800,NULL,3/4/2008
8821,Maple Street,Annapolis,MD,21400,NULL,3/6/2008
8823,Oak Drive,Carson City,NV,89701,NULL,3/8/2008
8825,Queen Ann Drive,Salem,OR,97301,NULL,3/10/2008
8827,Stoney Way,Austin,TX,73301,NULL,3/12/2008
8829,University Lane,Richmond,VA,23173-1823,NULL,3/14/2008
8831,Willow Road,Charleston,WV,25300,NULL,3/16/2008
8833,Bowery Estates,Montgomery,AL,36100,NULL,3/18/2008
8835,Dogwood Drive,Sacramento,CA,94203,NULL,3/20/2008
8837,Fir Street,Washington,DC,20510-0001,NULL,3/22/2008
8839,The Highlands,Atlanta,GA,30026,NULL,3/24/2008
8841,James Road,Springfield,IL,62700,NULL,3/26/2008
8843,Larch Mont Road,Boston,MA,02138-7190,NULL,3/28/2008
8845,New Pike Road,Trenton,NJ,8600,NULL,3/30/2008
8847,Pine Place,Albany,NY,12200-2837,NULL,4/1/2008
8849,Race Track Road,Harrisburg,PA,17100,NULL,4/3/2008
8851,Tamarack Road,Salt Lake City,UT,84100,NULL,4/5/2008
8853,Valley Road,Olympia,WA,98507,NULL,4/7/2008
8855,Apple Lane,Juneau,AK,99801,NULL,4/9/2008
8857,Cannery Row,Phoenix,AZ,85011,NULL,4/11/2008
8859,Elm Street,Denver,CO,80201,NULL,4/13/2008
8861,Goshen Road,Tallahassee,FL,32301,NULL,4/15/2008
8863,Island Drive,Honolulu,HI,96800-3017,NULL,4/17/2008
8865,King Street,Baton Rouge,LA,70800,NULL,4/19/2008
8867,Maple Street,Annapolis,MD,21400,NULL,4/21/2008
8869,Oak Drive,Carson City,NV,89701,NULL,4/23/2008
8871,Queen Ann Drive,Salem,OR,97301,NULL,4/25/2008
8873,Stoney Way,Austin,TX,73301,NULL,4/27/2008
8875,University Lane,Richmond,VA,23173-1823,NULL,4/29/2008
8877,Willow Road,Charleston,WV,25300,NULL,5/1/2008
8879,Bowery Estates,Montgomery,AL,36100,NULL,5/3/2008
8881,Dogwood Drive,Sacramento,CA,94203,NULL,5/5/2008
8883,Fir Street,Washington,DC,20510-0001,NULL,5/7/2008
8885,The Highlands,Atlanta,GA,30026,NULL,5/9/2008
8887,James Road,Springfield,IL,62700,NULL,5/11/2008
8889,Larch Mont Road,Boston,MA,02138-7190,NULL,5/13/2008
8891,New Pike Road,Trenton,NJ,8600,NULL,5/15/2008
8893,Pine Place,Albany,NY,12200-2837,NULL,5/17/2008
8895,Race Track Road,Harrisburg,PA,17100,NULL,5/19/2008
8897,Tamarack Road,Salt Lake City,UT,84100,NULL,5/21/2008
8899,Valley Road,Olympia,WA,98507,NULL,5/23/2008
8901,Apple Lane,Juneau,AK,99801,NULL,5/25/2008
8903,Cannery Row,Phoenix,AZ,85011,NULL,5/27/2008
8905,Elm Street,Denver,CO,80201,NULL,5/29/2008
8907,Goshen Road,Tallahassee,FL,32301,NULL,5/31/2008
8909,Island Drive,Honolulu,HI,96800-3017,NULL,6/2/2008
8911,King Street,Baton Rouge,LA,70800,NULL,6/4/2008
8913,Maple Street,Annapolis,MD,21400,NULL,6/6/2008
8915,Oak Drive,Carson City,NV,89701,NULL,6/8/2008
8917,Queen Ann Drive,Salem,OR,97301,NULL,6/10/2008
8919,Stoney Way,Austin,TX,73301,NULL,6/12/2008
8921,University Lane,Richmond,VA,23173-1823,NULL,6/14/2008
8923,Willow Road,Charleston,WV,25300,NULL,6/16/2008
8925,Bowery Estates,Montgomery,AL,36100,NULL,6/18/2008
8927,Dogwood Drive,Sacramento,CA,94203,NULL,6/20/2008
8929,Fir Street,Washington,DC,20510-0001,NULL,6/22/2008
8931,The Highlands,Atlanta,GA,30026,NULL,6/24/2008
8933,James Road,Springfield,IL,62700,NULL,6/26/2008
8935,Larch Mont Road,Boston,MA,02138-7190,NULL,6/28/2008
8937,New Pike Road,Trenton,NJ,8600,NULL,6/30/2008
8939,Pine Place,Albany,NY,12200-2837,NULL,7/2/2008
8941,Race Track Road,Harrisburg,PA,17100,NULL,7/4/2008
8943,Tamarack Road,Salt Lake City,UT,84100,NULL,7/6/2008
8945,Valley Road,Olympia,WA,98507,NULL,7/8/2008
8947,Apple Lane,Juneau,AK,99801,NULL,7/10/2008
8949,Cannery Row,Phoenix,AZ,85011,NULL,7/12/2008
8951,Elm Street,Denver,CO,80201,NULL,7/14/2008
8953,Goshen Road,Tallahassee,FL,32301,NULL,7/16/2008
8955,Island Drive,Honolulu,HI,96800-3017,NULL,7/18/2008
8957,King Street,Baton Rouge,LA,70800,NULL,7/20/2008
8959,Maple Street,Annapolis,MD,21400,NULL,7/22/2008
8961,Oak Drive,Carson City,NV,89701,NULL,7/24/2008
8963,Queen Ann Drive,Salem,OR,97301,NULL,7/26/2008
8965,Stoney Way,Austin,TX,73301,NULL,7/28/2008
8967,University Lane,Richmond,VA,23173-1823,NULL,7/30/2008
8969,Willow Road,Charleston,WV,25300,NULL,8/1/2008
8971,Bowery Estates,Montgomery,AL,36100,NULL,8/3/2008
8973,Dogwood Drive,Sacramento,CA,94203,NULL,8/5/2008
8975,Fir Street,Washington,DC,20510-0001,NULL,8/7/2008
8977,The Highlands,Atlanta,GA,30026,NULL,8/9/2008
8979,James Road,Springfield,IL,62700,NULL,8/11/2008
8981,Larch Mont Road,Boston,MA,02138-7190,NULL,8/13/2008
8983,New Pike Road,Trenton,NJ,8600,NULL,8/15/2008
8985,Pine Place,Albany,NY,12200-2837,NULL,8/17/2008
8987,Race Track Road,Harrisburg,PA,17100,NULL,8/19/2008
8989,Tamarack Road,Salt Lake City,UT,84100,NULL,8/21/2008
8991,Valley Road,Olympia,WA,98507,NULL,8/23/2008
8993,Apple Lane,Juneau,AK,99801,NULL,8/25/2008
8995,Cannery Row,Phoenix,AZ,85011,NULL,8/27/2008
8997,Elm Street,Denver,CO,80201,NULL,8/29/2008
8999,Goshen Road,Tallahassee,FL,32301,NULL,8/31/2008
9001,Island Drive,Honolulu,HI,96800-3017,NULL,9/2/2008
9003,King Street,Baton Rouge,LA,70800,NULL,9/4/2008
9005,Maple Street,Annapolis,MD,21400,NULL,9/6/2008
9007,Oak Drive,Carson City,NV,89701,NULL,9/8/2008
9009,Queen Ann Drive,Salem,OR,97301,NULL,9/10/2008
9011,Stoney Way,Austin,TX,73301,NULL,9/12/2008
9013,University Lane,Richmond,VA,23173-1823,NULL,9/14/2008
9015,Willow Road,Charleston,WV,25300,NULL,9/16/2008
9017,Bowery Estates,Montgomery,AL,36100,NULL,9/18/2008
9019,Dogwood Drive,Sacramento,CA,94203,NULL,9/20/2008
9021,Fir Street,Washington,DC,20510-0001,NULL,9/22/2008
9023,The Highlands,Atlanta,GA,30026,NULL,9/24/2008
9025,James Road,Springfield,IL,62700,NULL,9/26/2008
9027,Larch Mont Road,Boston,MA,02138-7190,NULL,9/28/2008
9029,New Pike Road,Trenton,NJ,8600,NULL,9/30/2008
9031,Pine Place,Albany,NY,12200-2837,NULL,10/2/2008
9033,Race Track Road,Harrisburg,PA,17100,NULL,10/4/2008
9035,Tamarack Road,Salt Lake City,UT,84100,NULL,10/6/2008
9037,Valley Road,Olympia,WA,98507,NULL,10/8/2008
9039,Apple Lane,Juneau,AK,99801,NULL,10/10/2008
9041,Cannery Row,Phoenix,AZ,85011,NULL,10/12/2008
9043,Elm Street,Denver,CO,80201,NULL,10/14/2008
9045,Goshen Road,Tallahassee,FL,32301,NULL,10/16/2008
9047,Island Drive,Honolulu,HI,96800-3017,NULL,10/18/2008
9049,King Street,Baton Rouge,LA,70800,NULL,10/20/2008
9051,Maple Street,Annapolis,MD,21400,NULL,10/22/2008
9053,Oak Drive,Carson City,NV,89701,NULL,10/24/2008
9055,Queen Ann Drive,Salem,OR,97301,NULL,10/26/2008
